,DNI,EDAD,DEPARTAMENTO,UNIVERSIDAD,SEXO,NIVEL DE ESTRES
,76056234,23,HUANUCO,UNHEVAL,FEMENINO,3
,67693981,17,LIMA,UPC,MASCULINO,2
,74312154,22,CUZCO,UNSAAC,FEMENINO,1
,70133363,20,LIMA,PUCP,MASCULINO,4
,64965849,22,LIMA,UNI,FEMENINO,2
,77225392,27,CUZCO,UAUSTRAL,MASCULINO,4
,77713359,20,LIMA,UNI,FEMENINO,1
,77472578,24,AREQUIPA,UNSA,MASCULINO,4
,73206434,20,LIMA,UNI,MASCULINO,3
,64179689,26,AREQUIPA,UCSM,FEMENINO,5
,66541938,22,LIMA,PUCP,FEMENINO,2
,63897092,21,CUZCO,UNSAAC,FEMENINO,2
,67139078,19,LIMA,ULIMA,MASCULINO,3
,71824482,24,LIMA,UPC,FEMENINO,5
,76049976,24,AREQUIPA,UNSA,MASCULINO,3
,61415193,27,AREQUIPA,UNSA,MASCULINO,5
,78822846,18,LIMA,UNI,FEMENINO,4
,79979743,30,AREQUIPA,UCSM,MASCULINO,1
,68300387,25,LIMA,UNI,MASCULINO,5
,73852027,27,LIMA,UPC,MASCULINO,4
,79396570,23,CUZCO,UNSAAC,FEMENINO,1
,74137421,27,TRUJILLO,UPAO,MASCULINO,5
,60857923,18,TRUJILLO,UPAO,FEMENINO,2
,70928789,20,PIURA,UPN,FEMENINO,1
,62146749,22,LIMA,UPC,FEMENINO,5
,66115876,27,LIMA,ULIMA,FEMENINO,3
,66404537,20,PIURA,UPN,MASCULINO,2
,66798033,19,LIMA,UNI,MASCULINO,4
,74784171,19,PIURA,UDEP,FEMENINO,3
,61194267,27,TRUJILLO,UPAO,FEMENINO,5
,69322472,20,CUZCO,UAUSTRAL,MASCULINO,4
,72053984,18,HUANUCO,UNHEVAL,FEMENINO,4
,69086321,20,TRUJILLO,UNT,FEMENINO,5
,67475657,18,LIMA,UNI,MASCULINO,1
,68982057,21,PIURA,UPN,MASCULINO,5
,65122297,30,LIMA,UPC,MASCULINO,1
,67838806,28,HUANUCO,UNH,MASCULINO,2
,78418277,30,HUANUCO,UNH,FEMENINO,1
,61625338,17,AREQUIPA,UCSM,MASCULINO,1
,69704529,25,AREQUIPA,UNSA,MASCULINO,4
,63790848,23,TRUJILLO,UPAO,MASCULINO,5
,67347968,28,LIMA,PUCP,MASCULINO,1
,67782168,25,PIURA,UPN,MASCULINO,3
,67054542,26,AREQUIPA,UNSA,MASCULINO,3
,78284219,27,CUZCO,UNSAAC,FEMENINO,1
,72264294,26,TRUJILLO,UPAO,FEMENINO,2
,72504937,25,PIURA,UDEP,MASCULINO,2
,65938158,27,LIMA,UNI,MASCULINO,5
,74046879,20,CUZCO,UAUSTRAL,FEMENINO,4
,68698380,23,CUZCO,UAUSTRAL,FEMENINO,1
,68009889,18,CUZCO,UAUSTRAL,MASCULINO,4
,79678515,26,PIURA,UDEP,MASCULINO,1
,61522928,27,CUZCO,UAUSTRAL,FEMENINO,5
,77972815,24,PIURA,UPN,MASCULINO,2
,64956467,21,LIMA,UNI,MASCULINO,2
,66074626,26,AREQUIPA,UNSA,FEMENINO,4
,79753707,25,PIURA,UDEP,MASCULINO,5
,64284018,21,LIMA,UNI,FEMENINO,1
,75322769,25,LIMA,UPC,FEMENINO,2
,64927586,17,LIMA,UPC,FEMENINO,5
,70028191,25,LIMA,ULIMA,MASCULINO,4
,67022442,24,TRUJILLO,UPAO,FEMENINO,5
,73448966,29,CUZCO,UNSAAC,MASCULINO,5
,67612937,21,TRUJILLO,UPAO,MASCULINO,4
,71311108,21,TRUJILLO,UPAO,MASCULINO,4
,68345960,24,HUANUCO,UNHEVAL,MASCULINO,2
,62545898,28,CUZCO,UAUSTRAL,FEMENINO,5
,67271762,17,LIMA,UNI,FEMENINO,3
,78895988,29,LIMA,UNI,FEMENINO,5
,70408814,25,PIURA,UPN,FEMENINO,2
,71175590,19,LIMA,PUCP,MASCULINO,5
,76785909,28,LIMA,UPC,MASCULINO,2
,65837746,26,LIMA,UNI,FEMENINO,1
,61034341,30,CUZCO,UAUSTRAL,MASCULINO,1
,71159632,17,PIURA,UDEP,MASCULINO,4
,75217785,23,HUANUCO,UNHEVAL,FEMENINO,3
,63856083,17,LIMA,UPC,MASCULINO,4
,78156118,24,LIMA,PUCP,MASCULINO,4
,75841559,21,HUANUCO,UNH,MASCULINO,3
,66961208,22,LIMA,PUCP,FEMENINO,3
,70721090,17,TRUJILLO,UNT,FEMENINO,4
,78888601,20,HUANUCO,UNH,MASCULINO,3
,66321804,30,LIMA,PUCP,MASCULINO,5
,73061918,21,AREQUIPA,UCSM,MASCULINO,4
,68579703,19,CUZCO,UAUSTRAL,FEMENINO,1
,67441970,23,LIMA,ULIMA,FEMENINO,4
,60885785,26,LIMA,ULIMA,FEMENINO,1
,63837687,27,PIURA,UPN,MASCULINO,5
,68155613,30,CUZCO,UAUSTRAL,FEMENINO,1
,77342844,17,TRUJILLO,UNT,MASCULINO,3
,72049137,28,LIMA,ULIMA,MASCULINO,3
,66703924,28,CUZCO,UNSAAC,FEMENINO,4
,68685375,25,PIURA,UDEP,FEMENINO,4
,62527947,22,HUANUCO,UNH,MASCULINO,1
,65115610,19,LIMA,UPC,MASCULINO,2
,68644451,21,CUZCO,UAUSTRAL,FEMENINO,3
,63447444,26,HUANUCO,UNHEVAL,MASCULINO,1
,68200168,22,PIURA,UPN,FEMENINO,4
,66752593,18,AREQUIPA,UNSA,MASCULINO,3
,70714985,20,LIMA,UNI,MASCULINO,2
,69175356,24,LIMA,UNI,FEMENINO,2
,76844766,28,AREQUIPA,UNSA,FEMENINO,2
,74134832,27,TRUJILLO,UPAO,FEMENINO,4
,73072882,27,HUANUCO,UNHEVAL,MASCULINO,3
,61208471,28,LIMA,UNI,MASCULINO,2
,63031161,29,CUZCO,UNSAAC,FEMENINO,1
,77212622,23,HUANUCO,UNHEVAL,FEMENINO,4
,76801854,21,LIMA,UPC,FEMENINO,2
,70895127,29,CUZCO,UNSAAC,FEMENINO,2
,71185622,17,LIMA,PUCP,FEMENINO,2
,67092498,30,CUZCO,UAUSTRAL,MASCULINO,2
,78907158,26,LIMA,PUCP,FEMENINO,4
,75183111,20,LIMA,ULIMA,FEMENINO,1
,76781987,19,PIURA,UDEP,MASCULINO,5
,79106738,17,HUANUCO,UNHEVAL,MASCULINO,2
,68271291,24,LIMA,ULIMA,MASCULINO,2
,73578185,17,LIMA,UNI,MASCULINO,2
,62972425,28,TRUJILLO,UPAO,FEMENINO,3
,62741440,26,AREQUIPA,UNSA,FEMENINO,1
,78980267,22,LIMA,UNI,MASCULINO,4
,77420644,29,HUANUCO,UNHEVAL,FEMENINO,2
,67389158,22,AREQUIPA,UCSM,MASCULINO,4
,74636735,17,TRUJILLO,UPAO,MASCULINO,3
,73776042,30,LIMA,UNI,MASCULINO,1
,76897968,22,AREQUIPA,UCSM,FEMENINO,4
,70157690,29,HUANUCO,UNH,FEMENINO,5
,73239038,17,PIURA,UPN,MASCULINO,5
,75694546,20,TRUJILLO,UPAO,FEMENINO,1
,77754112,18,CUZCO,UAUSTRAL,MASCULINO,5
,61803810,17,TRUJILLO,UPAO,FEMENINO,2
,62863409,30,LIMA,UPC,FEMENINO,5
,63407947,28,HUANUCO,UNHEVAL,MASCULINO,4
,63201318,17,PIURA,UDEP,MASCULINO,3
,75705854,17,HUANUCO,UNH,FEMENINO,3
,62597284,24,LIMA,UNI,FEMENINO,2
,66628295,20,PIURA,UPN,FEMENINO,5
,76405336,17,TRUJILLO,UNT,MASCULINO,5
,77393661,18,TRUJILLO,UPAO,MASCULINO,5
,75896656,29,CUZCO,UNSAAC,MASCULINO,3
,70496502,23,LIMA,UPC,MASCULINO,5
,75731809,24,LIMA,ULIMA,FEMENINO,4
,65613251,17,HUANUCO,UNH,MASCULINO,2
,76683635,24,HUANUCO,UNH,FEMENINO,2
,63409440,28,PIURA,UDEP,FEMENINO,1
,76995711,18,LIMA,UPC,FEMENINO,5
,63133089,24,CUZCO,UNSAAC,MASCULINO,2
,79948274,27,PIURA,UDEP,MASCULINO,4
,76493613,19,HUANUCO,UNHEVAL,FEMENINO,3
,78876446,30,LIMA,ULIMA,FEMENINO,5
,62221108,29,CUZCO,UAUSTRAL,FEMENINO,5
,73809979,25,HUANUCO,UNH,MASCULINO,5
,77181124,25,LIMA,UNI,FEMENINO,1
,61629738,25,TRUJILLO,UNT,FEMENINO,3
,72181135,24,TRUJILLO,UPAO,FEMENINO,3
,77665048,23,CUZCO,UAUSTRAL,FEMENINO,5
,79602496,20,HUANUCO,UNH,MASCULINO,2
,66500202,24,AREQUIPA,UCSM,FEMENINO,1
,73177905,18,LIMA,UPC,MASCULINO,4
,63440811,21,PIURA,UDEP,MASCULINO,5
,75147894,25,PIURA,UDEP,MASCULINO,4
,77503435,23,PIURA,UDEP,FEMENINO,5
,77312138,22,HUANUCO,UNHEVAL,FEMENINO,5
,60006128,21,LIMA,UNI,MASCULINO,3
,61433056,18,TRUJILLO,UPAO,FEMENINO,1
,61369640,25,AREQUIPA,UCSM,FEMENINO,2
,62520032,29,LIMA,UPC,FEMENINO,1
,78063911,17,AREQUIPA,UCSM,MASCULINO,1
,65957581,27,PIURA,UPN,FEMENINO,1
,74318090,19,LIMA,UPC,FEMENINO,5
,73570915,18,CUZCO,UAUSTRAL,MASCULINO,2
,63269764,18,TRUJILLO,UPAO,FEMENINO,2
,72643705,22,LIMA,ULIMA,FEMENINO,4
,69110042,17,LIMA,UNI,FEMENINO,1
,78892675,30,CUZCO,UAUSTRAL,FEMENINO,5
,62207887,18,PIURA,UPN,MASCULINO,2
,79176171,17,AREQUIPA,UCSM,FEMENINO,1
,72695373,19,TRUJILLO,UPAO,FEMENINO,5
,76105911,17,TRUJILLO,UNT,FEMENINO,5
,63828318,19,AREQUIPA,UNSA,MASCULINO,5
,76911829,21,CUZCO,UNSAAC,MASCULINO,2
,77996845,18,TRUJILLO,UNT,MASCULINO,2
,70950580,29,LIMA,ULIMA,MASCULINO,3
,60831317,20,LIMA,UPC,FEMENINO,2
,64255421,18,LIMA,PUCP,MASCULINO,1
,78142225,18,AREQUIPA,UNSA,FEMENINO,3
,70652829,18,LIMA,UNI,MASCULINO,3
,79658085,21,TRUJILLO,UPAO,FEMENINO,3
,79880246,23,HUANUCO,UNHEVAL,FEMENINO,3
,76122490,17,CUZCO,UNSAAC,MASCULINO,4
,76193656,25,CUZCO,UAUSTRAL,FEMENINO,2
,76683423,26,LIMA,UPC,FEMENINO,3
,60221539,30,AREQUIPA,UCSM,MASCULINO,3
,72998379,18,LIMA,UPC,MASCULINO,3
,78523508,23,LIMA,ULIMA,FEMENINO,5
,78941725,29,CUZCO,UAUSTRAL,MASCULINO,5
,70129482,19,LIMA,PUCP,MASCULINO,3
,77523400,23,PIURA,UPN,FEMENINO,1
,73358175,18,LIMA,UNI,FEMENINO,2
,73608929,22,LIMA,UPC,FEMENINO,3
,65384580,25,AREQUIPA,UCSM,FEMENINO,3
,69382663,27,LIMA,UPC,MASCULINO,5
,70257020,27,PIURA,UDEP,MASCULINO,3
,67314378,23,LIMA,UNI,FEMENINO,2
,62936086,18,TRUJILLO,UNT,MASCULINO,5
,74456613,25,CUZCO,UNSAAC,FEMENINO,3
,70049576,24,LIMA,PUCP,MASCULINO,1
,62969409,22,AREQUIPA,UNSA,MASCULINO,4
,79681981,21,PIURA,UPN,MASCULINO,1
,73486370,25,CUZCO,UNSAAC,FEMENINO,1
,69273524,21,AREQUIPA,UCSM,FEMENINO,4
,75999574,25,LIMA,UNI,MASCULINO,3
,65424261,24,CUZCO,UNSAAC,MASCULINO,3
,64002071,27,TRUJILLO,UNT,FEMENINO,5
,73983949,25,CUZCO,UNSAAC,FEMENINO,2
,77888142,27,CUZCO,UNSAAC,FEMENINO,5
,60433404,21,HUANUCO,UNHEVAL,MASCULINO,5
,69153060,18,CUZCO,UAUSTRAL,MASCULINO,3
,73726541,19,HUANUCO,UNH,MASCULINO,5
,65793251,19,CUZCO,UNSAAC,FEMENINO,1
,78120606,19,PIURA,UPN,FEMENINO,5
,72553507,17,AREQUIPA,UNSA,FEMENINO,3
,76558263,18,HUANUCO,UNH,FEMENINO,4
,65668925,27,LIMA,PUCP,FEMENINO,3
,71322755,28,AREQUIPA,UNSA,FEMENINO,4
,75410201,23,TRUJILLO,UPAO,FEMENINO,3
,61190670,20,TRUJILLO,UPAO,FEMENINO,2
,74222381,25,TRUJILLO,UNT,FEMENINO,4
,73387440,25,CUZCO,UNSAAC,FEMENINO,3
,66619383,26,LIMA,PUCP,FEMENINO,5
,77927100,19,PIURA,UPN,FEMENINO,2
,70939355,22,HUANUCO,UNHEVAL,MASCULINO,5
,63631670,20,LIMA,ULIMA,MASCULINO,4
,71502643,28,AREQUIPA,UNSA,MASCULINO,2
,70274139,26,AREQUIPA,UCSM,FEMENINO,5
,74270580,26,AREQUIPA,UNSA,MASCULINO,3
,73901772,20,HUANUCO,UNHEVAL,FEMENINO,3
,64082390,23,CUZCO,UNSAAC,FEMENINO,2
,79500278,21,LIMA,UNI,MASCULINO,3
,77670976,19,CUZCO,UAUSTRAL,FEMENINO,3
,68355071,22,TRUJILLO,UPAO,MASCULINO,1
,70276300,27,LIMA,ULIMA,MASCULINO,5
,78752318,28,LIMA,UPC,FEMENINO,4
,63410231,25,HUANUCO,UNH,MASCULINO,3
,72707445,25,LIMA,ULIMA,MASCULINO,1
,73974975,30,HUANUCO,UNH,MASCULINO,4
,75584125,23,AREQUIPA,UNSA,MASCULINO,4
,79427435,22,TRUJILLO,UNT,FEMENINO,1
,61748200,20,LIMA,ULIMA,FEMENINO,2
,77030989,21,CUZCO,UAUSTRAL,MASCULINO,5
,63907704,18,LIMA,UPC,MASCULINO,2
,64886485,19,HUANUCO,UNHEVAL,MASCULINO,4
,74336604,30,LIMA,PUCP,FEMENINO,3
,76036553,25,PIURA,UPN,FEMENINO,1
,66936589,28,LIMA,PUCP,FEMENINO,5
,77353298,17,PIURA,UPN,MASCULINO,2
,65161689,24,PIURA,UDEP,FEMENINO,5
,60864131,20,LIMA,PUCP,MASCULINO,4
,62110999,30,LIMA,UPC,FEMENINO,2
,66622457,24,LIMA,ULIMA,FEMENINO,5
,64221366,24,LIMA,PUCP,MASCULINO,3
,61993821,23,TRUJILLO,UNT,FEMENINO,1
,67275873,23,CUZCO,UAUSTRAL,MASCULINO,5
,74907817,21,LIMA,PUCP,MASCULINO,1
,76483424,27,TRUJILLO,UNT,FEMENINO,2
,68942922,20,PIURA,UDEP,FEMENINO,3
,65805426,23,HUANUCO,UNHEVAL,MASCULINO,2
,77723941,19,AREQUIPA,UNSA,FEMENINO,4
,64510733,27,LIMA,ULIMA,MASCULINO,2
,79945952,19,CUZCO,UAUSTRAL,FEMENINO,4
,74069158,18,AREQUIPA,UCSM,MASCULINO,1
,67639774,24,PIURA,UDEP,FEMENINO,5
,69520040,26,CUZCO,UNSAAC,FEMENINO,4
,72668269,30,PIURA,UPN,FEMENINO,3
,60321410,23,LIMA,ULIMA,FEMENINO,5
,75301835,25,HUANUCO,UNHEVAL,FEMENINO,5
,77064409,28,AREQUIPA,UNSA,FEMENINO,1
,68945333,21,PIURA,UDEP,FEMENINO,3
,78049185,24,TRUJILLO,UNT,FEMENINO,4
,69407563,17,CUZCO,UNSAAC,FEMENINO,4
,77264123,25,LIMA,PUCP,MASCULINO,5
,63263527,28,PIURA,UPN,FEMENINO,2
,74496138,21,TRUJILLO,UNT,FEMENINO,3
,60369276,23,LIMA,ULIMA,MASCULINO,1
,72473221,18,PIURA,UDEP,MASCULINO,2
,70666970,20,AREQUIPA,UCSM,FEMENINO,5
,78265133,18,TRUJILLO,UNT,MASCULINO,3
,71660245,26,CUZCO,UNSAAC,FEMENINO,3
,68799001,18,AREQUIPA,UCSM,FEMENINO,3
,68870973,30,LIMA,PUCP,MASCULINO,5
,67204942,17,PIURA,UPN,MASCULINO,1
,63429239,28,LIMA,UPC,FEMENINO,2
,60763425,20,HUANUCO,UNH,MASCULINO,1
,70153798,26,LIMA,PUCP,MASCULINO,2
,72649104,23,LIMA,PUCP,MASCULINO,2
,68493611,30,LIMA,ULIMA,MASCULINO,2
,72263611,22,LIMA,ULIMA,FEMENINO,3
,76639922,26,HUANUCO,UNH,FEMENINO,1
,61712249,18,LIMA,ULIMA,FEMENINO,4
,68407191,27,LIMA,PUCP,FEMENINO,1
,63753065,20,PIURA,UPN,MASCULINO,5
,76705854,19,LIMA,UPC,MASCULINO,1
,77956726,22,PIURA,UDEP,FEMENINO,5
,78459429,24,CUZCO,UNSAAC,MASCULINO,3
,60561237,30,AREQUIPA,UNSA,FEMENINO,5
,72358837,27,LIMA,ULIMA,MASCULINO,2
,69872149,30,AREQUIPA,UCSM,FEMENINO,4
,66945095,29,LIMA,UPC,MASCULINO,2
,75260857,30,CUZCO,UNSAAC,MASCULINO,4
,79721307,20,CUZCO,UNSAAC,FEMENINO,4
,65542433,28,LIMA,UPC,FEMENINO,1
,62318519,20,TRUJILLO,UPAO,FEMENINO,1
,79510384,22,AREQUIPA,UNSA,FEMENINO,2
,79615436,19,HUANUCO,UNH,FEMENINO,2
,73908725,27,AREQUIPA,UCSM,MASCULINO,3
,73884093,30,LIMA,PUCP,MASCULINO,2
,60129278,29,TRUJILLO,UNT,MASCULINO,3
,60188960,22,LIMA,PUCP,FEMENINO,4
,63748258,17,HUANUCO,UNH,MASCULINO,4
,60699872,26,PIURA,UDEP,FEMENINO,3
,74820726,20,LIMA,UNI,FEMENINO,4
,75954144,24,AREQUIPA,UCSM,FEMENINO,1
,72029137,26,LIMA,UPC,FEMENINO,3
,77132810,27,AREQUIPA,UCSM,FEMENINO,4
,64962348,23,AREQUIPA,UNSA,FEMENINO,5
,61282617,20,AREQUIPA,UCSM,MASCULINO,1
,69672028,21,PIURA,UPN,FEMENINO,5
,66091624,25,LIMA,ULIMA,MASCULINO,5
,72603353,17,HUANUCO,UNHEVAL,MASCULINO,2
,73292902,23,TRUJILLO,UNT,FEMENINO,1
,76792789,26,PIURA,UPN,FEMENINO,5
,70737294,28,LIMA,ULIMA,FEMENINO,5
,71473050,21,LIMA,ULIMA,MASCULINO,1
,75962009,17,CUZCO,UAUSTRAL,MASCULINO,4
,65865864,28,LIMA,UNI,MASCULINO,2
,70148919,25,LIMA,UPC,MASCULINO,4
,75425871,17,PIURA,UPN,FEMENINO,2
,66818325,18,LIMA,ULIMA,FEMENINO,2
,64781187,19,LIMA,UNI,FEMENINO,3
,72800725,22,AREQUIPA,UCSM,FEMENINO,5
,65408878,29,LIMA,UNI,MASCULINO,5
,60582908,25,LIMA,ULIMA,FEMENINO,5
,65996748,19,TRUJILLO,UNT,FEMENINO,2
,65207929,20,PIURA,UDEP,MASCULINO,3
,73413473,28,PIURA,UPN,FEMENINO,2
,74050931,23,LIMA,ULIMA,FEMENINO,4
,74137611,28,HUANUCO,UNHEVAL,MASCULINO,5
,69654418,18,AREQUIPA,UCSM,FEMENINO,3
,73157816,20,TRUJILLO,UPAO,FEMENINO,4
,67947130,21,TRUJILLO,UPAO,MASCULINO,2
,72636649,23,LIMA,UNI,MASCULINO,3
,68373693,30,HUANUCO,UNH,FEMENINO,3
,65531755,28,CUZCO,UAUSTRAL,MASCULINO,4
,77933361,28,CUZCO,UNSAAC,FEMENINO,1
,71863259,25,TRUJILLO,UPAO,FEMENINO,1
,64151510,25,CUZCO,UAUSTRAL,FEMENINO,2
,78669620,19,TRUJILLO,UPAO,MASCULINO,3
,67342312,27,AREQUIPA,UCSM,MASCULINO,1
,79636938,17,HUANUCO,UNH,FEMENINO,4
,68690586,21,AREQUIPA,UNSA,MASCULINO,5
,71652269,18,LIMA,UNI,FEMENINO,4
,67429339,18,AREQUIPA,UCSM,MASCULINO,2
,70282140,22,CUZCO,UAUSTRAL,MASCULINO,3
,74726818,26,PIURA,UPN,FEMENINO,4
,69871151,21,LIMA,ULIMA,FEMENINO,2
,76122588,20,LIMA,UNI,FEMENINO,5
,71174530,18,TRUJILLO,UPAO,FEMENINO,3
,74938950,29,AREQUIPA,UNSA,FEMENINO,2
,69555427,20,PIURA,UDEP,FEMENINO,2
,77991127,21,LIMA,UNI,MASCULINO,4
,67200330,20,TRUJILLO,UNT,MASCULINO,1
,67587193,28,LIMA,PUCP,MASCULINO,1
,60752647,29,LIMA,PUCP,FEMENINO,2
,76236446,18,LIMA,ULIMA,MASCULINO,1
,78039782,29,TRUJILLO,UPAO,FEMENINO,4
,74159643,30,TRUJILLO,UNT,MASCULINO,1
,60797827,19,LIMA,UNI,FEMENINO,2
,76324170,19,HUANUCO,UNH,MASCULINO,5
,68234258,25,TRUJILLO,UPAO,MASCULINO,5
,75685151,23,LIMA,ULIMA,MASCULINO,5
,77000869,21,HUANUCO,UNH,FEMENINO,1
,77938295,29,TRUJILLO,UNT,MASCULINO,5
,62387747,23,PIURA,UPN,FEMENINO,4
,65483521,28,LIMA,UPC,FEMENINO,4
,68420463,28,TRUJILLO,UPAO,MASCULINO,2
,72943189,25,AREQUIPA,UNSA,MASCULINO,5
,64866203,30,AREQUIPA,UNSA,FEMENINO,3
,79072299,22,HUANUCO,UNHEVAL,MASCULINO,1
,71707806,25,TRUJILLO,UNT,FEMENINO,4
,75451484,28,HUANUCO,UNH,FEMENINO,3
,72608458,17,CUZCO,UNSAAC,MASCULINO,1
,67329927,30,HUANUCO,UNH,MASCULINO,1
,65483264,23,LIMA,UNI,MASCULINO,1
,78719383,22,LIMA,UNI,FEMENINO,4
,66512626,20,TRUJILLO,UPAO,MASCULINO,4
,65294484,18,LIMA,UNI,FEMENINO,4
,74311936,18,PIURA,UDEP,MASCULINO,5
,70068495,17,PIURA,UDEP,MASCULINO,5
,73322588,23,AREQUIPA,UNSA,MASCULINO,4
,69944333,19,LIMA,ULIMA,MASCULINO,4
,77256534,23,AREQUIPA,UCSM,MASCULINO,5
,77110064,24,CUZCO,UNSAAC,FEMENINO,4
,74623957,28,PIURA,UDEP,MASCULINO,1
,72309650,28,LIMA,PUCP,MASCULINO,5
,77926425,23,PIURA,UPN,FEMENINO,1
,70677972,21,TRUJILLO,UPAO,MASCULINO,3
,67807851,21,LIMA,PUCP,MASCULINO,1
,63288306,19,PIURA,UPN,FEMENINO,3
,64934403,24,AREQUIPA,UCSM,MASCULINO,5
,65462385,24,LIMA,UNI,MASCULINO,2
,69681345,21,CUZCO,UAUSTRAL,FEMENINO,1
,75024937,28,LIMA,UPC,MASCULINO,3
,73430056,21,LIMA,UNI,MASCULINO,2
,60015162,28,LIMA,PUCP,FEMENINO,5
,62893304,24,LIMA,UNI,MASCULINO,1
,65929792,30,LIMA,UPC,MASCULINO,2
,67710704,23,LIMA,PUCP,FEMENINO,3
,60219658,21,AREQUIPA,UNSA,FEMENINO,1
,70935459,27,LIMA,PUCP,MASCULINO,1
,64952817,30,LIMA,UNI,FEMENINO,1
,61782693,30,HUANUCO,UNHEVAL,MASCULINO,5
,66902921,20,TRUJILLO,UPAO,MASCULINO,5
,65748373,26,TRUJILLO,UPAO,FEMENINO,5
,71459129,17,PIURA,UPN,FEMENINO,5
,60490073,21,HUANUCO,UNHEVAL,MASCULINO,5
,67599025,21,PIURA,UDEP,FEMENINO,4
,70370799,27,LIMA,UNI,FEMENINO,3
,66138307,18,TRUJILLO,UNT,FEMENINO,4
,76506904,27,LIMA,ULIMA,FEMENINO,5
,78286043,17,LIMA,PUCP,FEMENINO,4
,61698446,19,HUANUCO,UNH,FEMENINO,5
,76837407,20,LIMA,UNI,MASCULINO,3
,69619876,19,LIMA,ULIMA,FEMENINO,4
,76561211,23,HUANUCO,UNHEVAL,FEMENINO,1
,75773900,29,HUANUCO,UNHEVAL,MASCULINO,2
,78883610,27,LIMA,PUCP,MASCULINO,5
,72386762,23,LIMA,UPC,FEMENINO,3
,68788526,30,LIMA,ULIMA,MASCULINO,5
,65594067,22,LIMA,PUCP,MASCULINO,4
,68063241,17,LIMA,UPC,MASCULINO,5
,73833486,26,TRUJILLO,UPAO,MASCULINO,2
,65975992,24,LIMA,PUCP,MASCULINO,4
,76670234,26,TRUJILLO,UNT,FEMENINO,5
,79158933,26,CUZCO,UAUSTRAL,MASCULINO,1
,79119311,19,PIURA,UPN,MASCULINO,4
,71933374,24,HUANUCO,UNHEVAL,FEMENINO,1
,73323765,26,LIMA,PUCP,MASCULINO,2
,63155269,29,CUZCO,UNSAAC,MASCULINO,3
,71576732,27,LIMA,UPC,MASCULINO,2
,68152382,22,LIMA,UNI,FEMENINO,1
,64258643,25,LIMA,PUCP,FEMENINO,3
,61131163,21,LIMA,PUCP,FEMENINO,2
,67799306,26,PIURA,UDEP,FEMENINO,1
,74976040,23,LIMA,ULIMA,MASCULINO,2
,69853292,22,AREQUIPA,UNSA,FEMENINO,1
,73147674,18,HUANUCO,UNH,MASCULINO,5
,68175237,24,HUANUCO,UNHEVAL,MASCULINO,5
,63920202,24,PIURA,UPN,FEMENINO,2
,71988531,29,PIURA,UPN,MASCULINO,4
,76851559,19,PIURA,UPN,MASCULINO,5
,75488885,23,TRUJILLO,UPAO,FEMENINO,3
,71110737,19,PIURA,UDEP,FEMENINO,1
,64889336,23,LIMA,PUCP,MASCULINO,2
,79946265,28,LIMA,ULIMA,FEMENINO,4
,76916781,17,PIURA,UDEP,FEMENINO,1
,65910196,24,PIURA,UDEP,MASCULINO,3
,68833329,23,HUANUCO,UNHEVAL,FEMENINO,2
,77557806,27,HUANUCO,UNHEVAL,FEMENINO,2
,63649816,27,LIMA,PUCP,FEMENINO,3
,64196913,30,PIURA,UDEP,FEMENINO,2
,73740624,20,CUZCO,UAUSTRAL,FEMENINO,4
,74093284,19,LIMA,PUCP,FEMENINO,5
,73608825,28,LIMA,UNI,FEMENINO,4
,62898933,21,HUANUCO,UNH,FEMENINO,5
,72535298,20,AREQUIPA,UNSA,FEMENINO,2
,78833390,29,AREQUIPA,UCSM,MASCULINO,2
,63250889,21,LIMA,ULIMA,FEMENINO,5
,65818057,26,HUANUCO,UNHEVAL,FEMENINO,5
,65355707,23,HUANUCO,UNH,MASCULINO,5
,63419564,23,AREQUIPA,UNSA,FEMENINO,5
,68637010,26,PIURA,UPN,FEMENINO,5
,62646487,26,LIMA,PUCP,FEMENINO,1
,76342182,26,TRUJILLO,UNT,MASCULINO,4
,71165513,30,LIMA,PUCP,FEMENINO,4
,61584787,22,AREQUIPA,UNSA,MASCULINO,1
,79420381,26,LIMA,UNI,FEMENINO,2
,76057333,30,LIMA,UNI,FEMENINO,5
,74409217,23,CUZCO,UAUSTRAL,FEMENINO,1
,74375916,24,HUANUCO,UNH,FEMENINO,5
,71897932,18,PIURA,UPN,MASCULINO,5
,69725797,25,CUZCO,UNSAAC,MASCULINO,1
,60485281,25,HUANUCO,UNHEVAL,MASCULINO,1
,77414459,21,LIMA,UPC,FEMENINO,1
,76716601,22,LIMA,ULIMA,FEMENINO,1
,67793425,26,LIMA,UPC,MASCULINO,1
,60251613,18,LIMA,UNI,FEMENINO,4
,63194464,27,AREQUIPA,UCSM,MASCULINO,3
,70174023,25,AREQUIPA,UCSM,FEMENINO,4
,69237743,24,AREQUIPA,UCSM,FEMENINO,4
,62014804,17,HUANUCO,UNH,MASCULINO,5
,67802073,21,LIMA,ULIMA,FEMENINO,4
,75297948,21,LIMA,UPC,MASCULINO,3
,68152820,24,LIMA,PUCP,FEMENINO,1
,77598734,27,LIMA,ULIMA,MASCULINO,1
,73422496,21,TRUJILLO,UPAO,MASCULINO,3
,75887697,29,CUZCO,UAUSTRAL,FEMENINO,2
,70594671,25,LIMA,UNI,FEMENINO,1
,71129769,17,AREQUIPA,UCSM,FEMENINO,2
,69839150,27,CUZCO,UAUSTRAL,FEMENINO,3
